50.022,0,0
50.0251,0,1
50.0282,3,1
50.0313,5,1
50.0344,2,1
50.0375,0,0
50.0406,0,0
50.0591,0,0
50.0622,0,0
50.0653,7,1
50.0684,4,1
50.0714,0,0
50.0745,0,0
50.3374,0,0
50.3405,0,0
50.3436,3,1
50.3467,9,1
50.3498,5,1
50.3529,0,0
50.356,0,0
50.4458,0,0
50.4489,0,0
50.452,1,1
50.4551,16,1
50.4582,12,1
50.4613,0,0
50.4644,0,0
50.7066,0,0
50.7097,0,0
50.7128,2,1
50.7159,7,1
50.719,5,1
50.7221,0,0
50.7252,0,0
51.1988,0,0
51.2019,0,0
51.205,5,1
51.2082,7,1
51.2113,2,1
51.2144,0,0
51.2175,0,0
51.4709,0,0
51.474,0,0
51.4771,3,1
51.4802,6,1
51.4834,3,1
51.4865,0,0
51.4896,0,0
52.0738,0,0
52.0769,0,0
52.0801,2,1
52.0832,5,1
52.0864,3,1
52.0895,0,0
52.0927,0,0
52.6644,0,0
52.6676,0,0
52.6707,3,1
52.6739,7,1
52.6771,2,1
52.6803,0,0
52.6834,0,0
53.7916,0,0
53.7948,0,0
53.798,2,1
53.8012,9,1
53.8044,4,1
53.8076,0,0
53.8108,0,0
53.9839,0,0
53.9871,0,0
53.9903,1,1
53.9935,7,1
53.9967,9,1
53.9999,0,0
54.0031,0,0
54.109,0,0
54.1122,0,0
54.1154,2,1
54.1186,8,1
54.1218,4,1
54.125,0,0
54.1282,0,0
54.2632,0,0
54.2664,0,0
54.2696,3,1
54.2728,8,1
54.2761,0,0
54.2793,0,0
54.2986,0,0
54.3018,0,0
54.305,10,1
54.3082,39,1
54.3114,20,1
54.3146,0,0
54.3179,0,0
54.6239,0,0
54.6271,0,0
54.6303,2,1
54.6335,9,1
54.6368,0,0
54.64,0,0
54.6497,0,0
54.6529,0,0
54.6561,1,1
54.6594,7,1
54.6626,3,1
54.6658,0,0
54.669,0,0
55.6187,0,0
55.6219,0,0
55.6252,5,1
55.6284,22,1
55.6317,0,0
55.6349,0,0
55.6968,0,0
55.7001,0,0
55.7033,2,1
55.7066,17,1
55.7098,1,1
55.7131,0,0
55.7163,0,0
55.7261,0,0
55.7294,0,0
55.7326,5,1
55.7359,5,1
55.7391,0,0
55.7424,0,0
55.7522,0,0
55.7554,0,0
55.7587,5,1
55.762,5,1
55.7652,0,0
55.7685,0,0
55.974,0,0
55.9773,0,0
55.9805,1,1
55.9838,10,1
55.9871,6,1
55.9903,0,0
55.9936,0,0
56.7078,0,0
56.7111,0,0
56.7144,12,1
56.7177,0,0
56.721,0,0
57.037,0,0
57.0403,0,0
57.0436,11,1
57.0468,0,0
57.0501,0,0
57.0666,0,0
57.0699,0,0
57.0732,6,1
57.0765,21,1
57.0798,0,0
57.0831,0,0
57.6981,0,0
57.7014,0,0
57.7047,13,1
57.708,13,1
57.7114,0,0
57.7147,0,0
57.8939,0,0
57.8972,0,0
57.9005,54,1
57.9038,10,1
57.9071,0,0
57.9105,0,0
57.9802,0,0
57.9836,0,0
57.9869,32,1
57.9902,9,1
57.9935,0,0
57.9969,0,0
58.0201,0,0
58.0234,0,0
58.0268,7,1
58.0301,7,1
58.0334,0,0
58.0368,0,0
58.3864,0,0
58.3897,0,0
58.3931,11,1
58.3964,0,0
58.3997,0,0
58.6903,0,0
58.6936,0,0
58.697,10,1
58.7003,1,1
58.7036,0,0
58.707,0,0
58.8609,0,0
58.8643,0,0
58.8676,2,1
58.871,20,1
58.8743,2,1
58.8777,0,0
58.881,0,0
59.3609,0,0
59.3643,0,0
59.3676,4,1
59.371,10,1
59.3743,1,1
59.3777,0,0
59.3811,0,0
59.701,0,0
59.7044,0,0
59.7077,4,1
59.7111,5,1
59.7145,1,1
59.7179,0,0
59.7212,0,0
59.9001,0,0
59.9035,0,0
59.9069,2,1
59.9103,24,1
59.9136,5,1
59.917,0,0
59.9204,0,0
59.961,0,0
59.9643,0,0
59.9677,7,1
59.9711,6,1
59.9745,1,1
59.9779,0,0
59.9812,0,0
60.0184,0,0
60.0218,0,0
60.0252,7,1
60.0286,4,1
60.0319,0,0
60.0353,0,0
60.0725,0,0
60.0759,0,0
60.0793,7,1
60.0827,23,1
60.0861,5,1
60.0894,0,0
60.0928,0,0
60.9894,0,0
60.9928,0,0
60.9962,2,1
60.9996,9,1
61.003,2,1
61.0064,0,0
61.0098,0,0
61.2965,0,0
61.2999,0,0
61.3033,4,1
61.3067,5,1
61.3102,1,1
61.3136,0,0
61.317,0,0
61.3717,0,0
61.3751,0,0
61.3785,2,1
61.3819,7,1
61.3854,8,1
61.3888,8,1
61.3922,2,1
61.3956,0,0
61.399,0,0
61.423,0,0
61.4264,0,0
61.4298,7,1
61.4333,6,1
61.4367,1,1
61.4401,0,0
61.4435,0,0
62.1125,0,0
62.1159,0,0
62.1193,5,1
62.1228,9,1
62.1262,3,1
62.1296,0,0
62.1331,0,0
62.195,0,0
62.1985,0,0
62.2019,7,1
62.2053,10,1
62.2088,3,1
62.2122,5.73879,0
62.2157,10.9779,0
62.2191,21,1
62.2226,16,1
62.226,2,1
62.2294,0,0
62.2329,0,0
62.2604,0,0
62.2639,0,0
62.2673,7,1
62.2708,6,1
62.2742,1,1
62.2777,0,0
62.2811,0,0
62.35,0,0
62.3535,0,0
62.3569,7,1
62.3603,4,1
62.3638,0,0
62.3672,0,0
62.5501,0,0
62.5535,0,0
62.557,3,1
62.5604,5,1
62.5639,2,1
62.5673,0,0
62.5708,0,0
62.6882,0,0
62.6917,0,0
62.6951,10,1
62.6986,9,1
62.702,1,1
62.7055,0,0
62.7089,0,0
62.965,0,0
62.9684,0,0
62.9719,5,1
62.9753,7,1
62.9788,2,1
62.9823,0,0
62.9857,0,0
63.3951,0,0
63.3986,0,0
63.4021,12,1
63.4056,11,1
63.409,1,1
63.4125,0,0
63.416,0,0
63.7327,0,0
63.7361,0,0
63.7396,4,1
63.7431,8,1
63.7466,4,1
63.7501,0,0
63.7536,0,0
63.7919,0,0
63.7954,0,0
63.7989,1,1
63.8024,10,1
63.8058,8,1
63.8093,0,0
63.8128,0,0
64.0466,0,0
64.0501,0,0
64.0536,20,1
64.0571,24,1
64.0606,3,1
64.0641,0,0
64.0676,0,0
64.477,0,0
64.4805,0,0
64.484,5,1
64.4875,6,1
64.491,0,0
64.4945,0,0
64.5576,0,0
64.5611,0,0
64.5646,4,1
64.5681,11,1
64.5716,7,1
64.5751,0,0
64.5786,0,0
64.6488,0,0
64.6523,0,0
64.6558,2,1
64.6593,9,1
64.6628,7,1
64.6664,0,0
64.6699,0,0
64.8666,0,0
64.8701,0,0
64.8736,4,1
64.8771,10,1
64.8806,6,1
64.8841,0,0
64.8876,0,0
65.0354,0,0
65.0389,0,0
65.0424,5,1
65.046,6,1
65.0495,0,0
65.053,0,0
65.275,0,0
65.2785,0,0
65.282,4,1
65.2855,7,1
65.2891,0,0
65.2926,0,0
65.3384,0,0
65.342,0,0
65.3455,1,1
65.349,8,1
65.3526,8,1
65.3561,0,0
65.3596,0,0
65.4125,0,0
65.4161,0,0
65.4196,10,1
65.4231,16,1
65.4267,1,1
65.4302,0,0
65.4337,0,0
65.6387,0,0
65.6422,0,0
65.6457,3,1
65.6493,7,1
65.6528,2,1
65.6563,0,0
65.6599,0,0
65.9289,0,0
65.9325,0,0
65.936,3,1
65.9396,21,1
65.9431,26,1
65.9466,0,0
65.9502,0,0
66.0885,0,0
66.092,0,0
66.0956,12,1
66.0991,23,1
66.1027,2,1
66.1062,0,0
66.1098,0,0
66.5078,0,0
66.5114,0,0
66.515,4,1
66.5185,10,1
66.5221,4,1
66.5256,0,0
66.5292,0,0
66.5541,0,0
66.5577,0,0
66.5612,3,1
66.5648,8,1
66.5684,2,1
66.5719,0,0
66.5755,0,0
66.7572,0,0
66.7608,0,0
66.7644,7,1
66.7679,17,1
66.7715,0,0
66.775,0,0
66.85,0,0
66.8535,0,0
66.8571,1,1
66.8607,5,1
66.8642,6,1
66.8678,0,0
66.8714,0,0
67.0964,0,0
67.1,0,0
67.1036,4,1
67.1071,18,1
67.1107,15,1
67.1143,0,0
67.1179,0,0
67.1358,0,0
67.1393,0,0
67.1429,3,1
67.1465,9,1
67.1501,3,1
67.1536,0,0
67.1572,0,0
67.5656,0,0
67.5692,0,0
67.5727,5,1
67.5763,6,1
67.5799,0,0
67.5835,0,0
67.6948,0,0
67.6984,0,0
67.702,5,1
67.7056,21,1
67.7091,9,1
67.7127,0,0
67.7163,0,0
67.8457,0,0
67.8493,0,0
67.8529,5,1
67.8565,8,1
67.8601,0,0
67.8637,0,0
67.8852,0,0
67.8888,0,0
67.8924,2,1
67.896,10,1
67.8996,6,1
67.9032,0,0
