mz,rt,int,mzUncertainty,rtUncertainty,intUncertainty,dqs_cen,dqs_bin,dqs_peak
147.05,253.019,1.85821e+08,2.38249e-05,-3.26482,3.68169e+07,0.817544,0.98811,0.650891
147.05,686.309,2.30199e+08,1.50523e-05,-12.7282,1.21938e+08,0.824417,0.986839,0.307989
147.05,27.6129,6.03672e+07,1.43409e-05,0.259049,4.73863e+06,0.82956,0.99104,0.778743
147.05,620.333,3.01502e+07,4.48618e-05,0.0720468,588906,0.821221,0.98789,0.837794
147.05,415.587,3.80176e+07,2.23764e-05,0.753779,3.87389e+06,0.822768,0.993428,0.754418
147.099,232.432,2.61032e+08,1.50405e-05,-8.47783,8.57223e+07,0.839578,0.944008,0.50835
147.099,339.547,1.23367e+08,2.7445e-05,0.938905,1.4675e+07,0.837292,0.909029,0.73643
147.103,236.041,3.41517e+08,1.35938e-05,-6.10861,1.06876e+08,0.839417,0.936759,0.525069
147.121,347.955,4.2423e+08,1.48202e-05,0.219804,6.71875e+07,0.825582,0.983101,0.694182
148.052,482.614,6.99439e+07,1.24265e-05,0.478306,1.1272e+07,0.834418,0.852026,0.69117
148.076,397.561,3.28186e+08,8.35183e-06,0.738888,1.15035e+08,0.829157,0.997369,0.484616
148.087,111.416,1.63194e+08,1.35512e-05,0.686368,2.51778e+07,0.807047,0.914681,0.698606
148.088,340.724,2.13383e+07,1.59369e-05,0.146789,3.43292e+06,0.83161,0.882431,0.69147
148.097,215.529,1.69736e+08,2.95545e-05,-6.08773,3.52514e+07,0.83159,0.984979,0.640424
150.056,813.124,1.4174e+06,2.14541e-05,-8.89875,295075,0.803874,0.931862,0.63988
150.128,692.784,2.05126e+08,1.75138e-05,-4.08266,1.13094e+08,0.828432,0.96465,0.289408
151.04,409.611,3.40036e+06,4.0246e-05,0.0067752,17208.4,0.839542,0.856067,0.851705
151.096,684.213,5.75481e+07,2.08587e-05,-6.95955,6.93071e+06,0.839244,0.840175,0.73486
151.123,304.977,8.10192e+07,2.84738e-05,-6.54013,2.15245e+07,0.834948,0.992736,0.576715
151.123,695.401,1.61607e+08,1.12238e-05,-23.7066,6.67469e+07,0.823244,0.990737,0.419297
152.118,704.204,1.69448e+08,1.76963e-05,-21.6901,5.00621e+07,0.811261,0.992505,0.544121
152.143,689.442,3.25767e+08,1.51496e-05,-13.4262,1.29192e+08,0.825355,0.978842,0.436185
152.143,541.384,3.60583e+07,3.32064e-05,0.0852738,755026,0.817862,0.996006,0.836429
153.019,533.093,9.75478e+08,9.69646e-06,0.394229,7.62649e+07,0.830047,0.995628,0.779067
153.02,434.053,1.44971e+08,1.15078e-05,8.90233,5.46633e+07,0.825885,0.986981,0.456517
153.102,158.318,1.23852e+09,1.37884e-05,0.182768,5.71145e+08,0.835643,0.995025,0.371379
153.102,527.374,6.49216e+07,2.49486e-05,8.02689,2.09229e+07,0.833704,0.992994,0.514958
153.139,263.606,2.85279e+08,1.71021e-05,-6.08103,1.63329e+08,0.830334,0.883985,0.271966
153.139,684.253,5.57874e+08,1.37525e-05,-24.2848,2.39789e+08,0.830161,0.981089,0.402293
153.139,383.362,1.3653e+08,2.80622e-05,0.20464,1.05577e+07,0.802394,0.99372,0.779945
153.869,431.838,5.81659e+08,9.82378e-06,0.699022,1.23606e+08,0.838101,0.999528,0.635133
153.869,409.042,2.79379e+07,1.68083e-05,3.05167,8.14683e+06,0.82681,0.999307,0.548311
154.086,120.118,5.71936e+08,1.31425e-05,0.14759,4.98522e+07,0.836072,0.760331,0.769785
154.106,157.893,1.23457e+08,1.18017e-05,0.376205,2.47422e+07,0.824194,0.992069,0.648394
154.123,676.077,1.18633e+08,1.24163e-05,-4.52568,2.4409e+07,0.831102,0.974748,0.642541
154.134,688.5,2.51999e+08,1.10096e-05,-10.5536,3.64656e+07,0.832467,0.991232,0.708925
154.869,434.171,5.63817e+07,1.31905e-05,1.68126,8.35632e+06,0.826337,0.978572,0.705154
154.968,696.243,7.69759e+07,1.96156e-05,-5.32022,1.50874e+07,0.835649,0.927956,0.653222
154.981,120.445,5.31902e+06,1.85986e-05,1.11169,665445,0.824592,0.988231,0.729894
155.002,140.803,1.90465e+06,1.87465e-05,0.463115,179626,0.832115,0.778725,0.762354
155.118,257.757,4.76831e+07,3.33731e-05,-0.285507,1.6041e+06,0.837811,0.993844,0.823996
155.118,688.2,3.48418e+08,1.20352e-05,-9.08607,3.81369e+07,0.829228,0.978467,0.74647
155.118,443.458,2.19939e+08,1.45628e-05,1.50518,4.29671e+07,0.826867,0.983745,0.653924
155.129,423.705,8.68214e+08,1.11362e-05,1.69547,1.65634e+08,0.833314,0.959073,0.658937
155.154,682.47,8.79865e+07,1.24752e-05,-10.4976,1.14857e+07,0.831114,0.865254,0.724104
155.874,612.362,4.21394e+08,7.31881e-06,1.66847,3.23426e+07,0.833506,0.989399,0.780539
156.102,107.455,2.51802e+10,8.96037e-06,0.902096,8.88859e+09,0.835721,0.996966,0.48197
156.943,86.9987,2.04046e+06,4.44164e-05,0.32969,181851,0.825816,0.991683,0.767752
156.955,581.359,3.6359e+07,1.25054e-05,0.414578,4.49314e+06,0.835187,0.557402,0.731521
157.012,763.763,4.57052e+06,1.85409e-05,-2.09917,344321,0.829835,0.970087,0.781995
157.012,381.185,1.56531e+07,1.68752e-05,0.891692,1.76464e+06,0.834941,0.782973,0.743013
157.041,156.008,1.83796e+07,1.96657e-05,0.959966,2.15006e+06,0.833886,0.894307,0.738521
157.041,402.12,1.99557e+07,1.22267e-05,0.407551,2.40391e+06,0.827789,0.798084,0.734829
157.051,386.205,4.12407e+07,1.05753e-05,0.568476,5.38956e+06,0.83414,0.980763,0.723947
157.078,678.748,1.24185e+08,1.86897e-05,-9.50661,2.51488e+07,0.831857,0.9193,0.646095
157.078,535.395,3.55082e+07,3.85177e-05,0.123605,1.17921e+06,0.824862,0.991578,0.824421
157.087,92.9689,1.84852e+06,2.71745e-05,0.25028,130424,0.825447,0.956489,0.786894
157.097,209.982,2.47905e+08,1.70173e-05,-3.66877,4.40942e+07,0.83135,0.987332,0.673022
157.097,693.932,3.51987e+08,1.46307e-05,-2.808,5.36005e+07,0.830449,0.99225,0.700767
157.105,106.519,1.22685e+09,1.51288e-05,1.23584,1.72038e+08,0.822848,0.990843,0.713735
157.124,780.747,1.87417e+07,9.31801e-06,-5.86962,4.93574e+06,0.8351,0.961239,0.579258
157.123,155.658,1.47841e+09,1.11185e-05,0.456605,1.48109e+08,0.833494,0.947641,0.756216
157.142,688.297,1.40852e+08,1.78362e-05,-14.9383,1.66095e+07,0.82609,0.985868,0.737524
157.142,487.732,1.87223e+07,9.09922e-05,0.0287298,200731,0.809743,0.983248,0.846294
157.142,594.468,1.15749e+08,2.69645e-05,2.16169,3.07374e+07,0.815757,0.976461,0.576848
157.872,611.896,2.65387e+08,2.24573e-05,0.883253,1.85489e+07,0.84002,0.990884,0.787571
158.012,697.223,4.17127e+07,2.10078e-05,-1.28522,5.96344e+06,0.84571,0.98325,0.710796
158.073,424.509,2.6592e+08,9.34155e-06,0.237551,9.07387e+06,0.838529,0.99361,0.82352
158.072,365.308,3.30661e+09,1.26757e-05,0.510341,5.75298e+08,0.831585,0.98875,0.677248
158.118,202.671,1.95041e+08,1.71778e-05,-2.44197,3.69464e+07,0.830779,0.968143,0.660409
158.118,684.498,3.22081e+08,1.27486e-05,-13.2909,1.09233e+08,0.829867,0.992908,0.496783
158.118,342.473,2.69352e+09,8.27877e-06,0.387716,2.71487e+08,0.836647,0.991854,0.755576
158.137,680.798,8.85986e+07,1.67415e-05,-6.08812,1.66341e+07,0.817813,0.983469,0.662247
158.137,431.257,1.54005e+07,1.28866e-05,0.0204133,157468,0.807542,0.993238,0.84677
158.154,675.87,7.55307e+07,1.45489e-05,-5.32265,2.19225e+07,0.841841,0.965028,0.549795
158.847,464.099,4.07208e+06,5.69042e-05,0.128901,81873.2,0.817032,0.996858,0.837238
158.997,692.407,1.51958e+08,1.68643e-05,-5.86629,2.75418e+07,0.824678,0.975855,0.66934
158.997,36.4293,2.93484e+07,2.35978e-05,0.126623,5.43069e+06,0.809406,0.900954,0.665199
158.997,366.586,1.09505e+08,1.84813e-05,2.72458,2.52966e+07,0.831045,0.979731,0.614808
159.015,48.6145,1.21704e+07,1.48012e-05,-0.720244,1.05502e+06,0.829198,0.928597,0.770278
159.015,87.1587,1.58758e+07,1.50008e-05,0.714344,3.38154e+06,0.832516,0.992799,0.634592
159.015,151.425,2.42269e+07,1.34755e-05,1.06993,3.00466e+06,0.82051,0.983203,0.731048
159.066,342.667,1.74461e+07,1.60905e-05,1.37022,2.93864e+06,0.818595,0.990421,0.683272
159.076,423.971,1.68721e+07,2.01956e-05,0.123836,2.0046e+06,0.827715,0.67449,0.736581
159.093,682.046,1.2611e+08,2.47015e-05,-6.42904,4.02857e+07,0.838386,0.941461,0.518021
159.093,561.376,1.84198e+07,4.76941e-05,0.00671119,30153.5,0.814955,0.970388,0.854958
159.87,610.572,7.16364e+07,1.39759e-05,1.38011,1.09189e+07,0.835379,0.711206,0.700614
159.973,156.637,2.71041e+07,9.94366e-06,0.446094,3.03114e+06,0.827098,0.995498,0.743964
160.842,682.649,1.01946e+09,8.22408e-06,-11.659,4.79385e+08,0.837005,0.931908,0.362626
160.842,116.898,1.35109e+08,8.99503e-06,0.51301,4.43546e+07,0.833351,0.990695,0.508468
160.842,433.673,5.3014e+08,9.6862e-06,1.02057,1.05569e+08,0.83704,0.985089,0.649793
161.025,703.664,6.14365e+06,3.74154e-05,-1.58373,879524,0.847522,0.979593,0.710586
161.036,423.011,1.70805e+07,2.25245e-05,0.58544,1.41524e+06,0.823427,0.955855,0.774244
161.036,384.302,1.30069e+07,2.99955e-05,2.30019,2.36019e+06,0.831256,0.873029,0.669109
161.046,384.642,2.65591e+07,2.19898e-05,2.60982,3.05184e+06,0.826501,0.965937,0.740715
161.115,26.1506,5.80094e+07,7.57912e-06,0.828547,1.21707e+07,0.846582,0.983515,0.638097
161.97,156.609,8.78342e+06,2.26784e-05,0.326455,2.25309e+06,0.826419,0.865388,0.58677
161.98,25.3681,1.89498e+06,4.32536e-05,0.685338,288779,0.842433,0.725937,0.700646
161.987,538.258,2.22274e+09,1.05473e-05,0.166569,4.57394e+08,0.833984,0.995531,0.642513
162.017,687.612,1.41112e+07,3.37902e-05,-7.35427,2.86811e+06,0.838002,0.910426,0.645284
162.017,399.082,6.27314e+06,4.33222e-05,0.473205,1.10856e+06,0.839227,0.90876,0.674275
162.095,537.491,1.47997e+07,5.55543e-05,0.0401116,202359,0.841423,0.919933,0.843457
162.104,335.056,6.74168e+06,7.52106e-06,0.371463,968152,0.839888,0.893303,0.710106
162.112,27.538,8.4094e+07,2.78894e-05,4.0167,2.41209e+07,0.828098,0.937009,0.553527
162.112,580.041,1.67936e+07,7.08756e-05,0.0148135,97475,0.829741,0.98426,0.850997
162.128,64.1466,3.44109e+08,1.41315e-05,-0.415316,2.92386e+07,0.834388,0.994169,0.772059
162.839,681.577,6.94762e+08,8.59529e-06,-2.65985,9.63614e+07,0.833409,0.996604,0.715376
162.839,108.627,2.29823e+08,1.14209e-05,0.797172,1.31437e+07,0.834609,0.999136,0.800483
162.839,463.753,1.05805e+08,1.10927e-05,0.38779,1.51541e+07,0.827608,0.964305,0.710513
162.839,434.906,5.72008e+08,9.17024e-06,0.609288,7.23432e+07,0.833726,0.998409,0.728439
162.839,637.604,8.56333e+08,9.68709e-06,0.794997,6.22905e+07,0.836241,0.973694,0.784657
162.983,696.881,9.67622e+07,1.73219e-05,-2.96519,5.00555e+07,0.835333,0.996486,0.31897
162.982,346.701,3.61415e+09,1.54317e-05,0.184903,2.89204e+08,0.830011,0.996162,0.777173
162.983,522.805,5.96346e+07,1.27467e-05,1.16277,1.69936e+07,0.833518,0.969931,0.555572
163.028,688.792,1.80641e+08,2.19572e-05,-2.37002,4.08431e+07,0.83986,0.95263,0.620203
163.123,464.016,3.95052e+07,5.87398e-05,0.362969,2.54575e+06,0.839291,0.960464,0.793132
163.84,503.513,6.67049e+06,3.2504e-05,0.398399,597229,0.840616,0.998747,0.767325
163.983,537.715,1.27904e+08,1.00834e-05,0.275,9.11117e+06,0.837705,0.959863,0.7862
163.986,347.392,1.29237e+08,1.58685e-05,0.418806,1.62752e+07,0.837185,0.927786,0.729014
164.042,681.73,2.95409e+08,1.6567e-05,-8.12872,5.01331e+07,0.83076,0.981115,0.681897
164.042,533.97,1.38215e+08,3.00939e-05,1.15476,2.20082e+07,0.822955,0.983316,0.693255
164.107,353.421,2.87218e+09,1.10876e-05,0.244452,1.87738e+08,0.838058,0.847081,0.792192
164.11,782.635,1.64557e+07,3.2505e-05,-0.125513,428954,0.836998,0.994311,0.831431
164.11,699.568,2.94505e+08,1.38996e-05,-0.92301,4.76961e+07,0.833553,0.994489,0.690308
164.11,272.167,3.01651e+09,1.42043e-05,-11.9324,3.88785e+08,0.836106,0.993523,0.725867
164.11,199.57,3.58442e+09,1.41027e-05,-3.53227,2.03271e+09,0.834812,0.986907,0.276362
164.128,401.259,1.19447e+08,2.88027e-05,1.77025,2.65384e+07,0.816817,0.943925,0.624514
164.143,688.206,7.8965e+07,1.85561e-05,-1.70711,6.34406e+06,0.830493,0.973716,0.776843
164.836,693.254,1.74542e+08,1.11021e-05,-5.40412,7.85656e+07,0.832276,0.987443,0.382138
164.836,138.621,6.70876e+06,1.20883e-05,0.417754,767831,0.83438,0.997921,0.741197
164.836,108.815,8.41892e+07,1.13798e-05,2.04599,9.17618e+06,0.834092,0.972443,0.746957
164.836,480.089,7.1045e+07,1.73672e-05,0.370975,6.71118e+06,0.831343,0.996413,0.762192
164.836,434.862,1.49594e+08,8.83254e-06,0.709754,2.25847e+07,0.830516,0.997069,0.702175
164.836,498.891,3.30457e+08,8.02789e-06,3.54877,3.41507e+07,0.832753,0.999318,0.7529
164.964,709.388,7.38473e+06,2.02746e-05,-0.964427,948285,0.826507,0.871529,0.726373
165.02,299.745,1.37871e+08,1.31055e-05,-6.19125,3.11664e+07,0.832598,0.994796,0.620255
165.02,686.737,5.43919e+08,6.02842e-06,-4.04863,8.41819e+07,0.83187,0.994982,0.698079
165.019,451.219,7.06223e+09,1.52773e-05,0.662355,7.37151e+08,0.840031,0.995757,0.751813
165.02,375.202,1.24654e+08,1.06468e-05,0.801772,2.35954e+07,0.827166,0.995325,0.660563
165.067,92.083,8.79878e+06,1.78367e-05,0.506541,1.03266e+06,0.829025,0.941578,0.738115
165.067,110.66,2.06258e+07,1.24629e-05,0.641536,3.30584e+06,0.824601,0.861281,0.692124
165.091,158.013,2.35233e+08,1.49241e-05,0.17953,5.86656e+07,0.834697,0.906352,0.594598
165.11,353.998,2.59139e+08,2.24633e-05,0.239792,2.45622e+07,0.835251,0.941231,0.761858
165.112,89.4878,3.37344e+09,1.02991e-05,0.0871964,1.03013e+08,0.835037,0.991982,0.827051
165.114,203.531,5.37081e+07,3.50486e-05,-1.19973,7.81925e+06,0.832941,0.895619,0.707976
165.114,277.236,1.7412e+08,1.64739e-05,-11.0386,2.67122e+07,0.831475,0.960797,0.699544
165.139,674.558,1.83965e+08,1.69365e-05,-4.41128,2.31562e+07,0.829,0.982561,0.729078
165.139,541.633,2.54841e+07,6.70074e-05,0.0154572,691796,0.823418,0.995076,0.830376
165.139,561.16,9.28977e+07,2.24971e-05,1.53382,1.34413e+07,0.823287,0.995095,0.708942
165.139,641.671,7.53566e+07,1.67568e-05,0.871087,2.14481e+07,0.828528,0.953163,0.555945
165.139,331.713,6.35026e+07,3.34729e-05,1.41027,8.52902e+06,0.826373,0.988733,0.720074
166.023,354.446,7.00241e+06,2.25676e-05,1.4416,653350,0.818556,0.936026,0.763402
166.023,450.882,5.90022e+08,1.62051e-05,0.367399,4.85615e+07,0.833384,0.9954,0.774815
166.055,697.226,1.44675e+08,1.08896e-05,-0.917586,2.74005e+07,0.835315,0.991879,0.660447
166.055,304.438,9.71868e+08,8.76467e-06,-2.04519,1.02833e+08,0.83653,0.988457,0.75031
166.086,397.548,2.15438e+08,6.58792e-06,0.20135,1.23715e+07,0.837939,0.924274,0.800246
166.094,156.237,5.37138e+07,2.11522e-05,0.316909,9.49285e+06,0.833129,0.868046,0.67426
166.106,611.786,7.41289e+07,4.70683e-05,1.86454,8.87682e+06,0.837287,0.884605,0.735587
166.134,197.826,3.07316e+08,1.85545e-05,-4.92766,6.30559e+07,0.834537,0.980589,0.643166
166.134,683.138,7.29447e+08,8.11506e-06,-3.83811,7.85221e+07,0.835548,0.975835,0.748378
166.833,435.377,2.62287e+07,2.02192e-05,0.667692,2.61408e+06,0.819425,0.573745,0.756757
166.833,533.596,5.68106e+06,1.72665e-05,0.0520895,127745,0.823072,0.967395,0.834924
166.833,604.885,7.42473e+06,4.62772e-05,0.0240813,47626.7,0.818213,0.998436,0.850414
167.023,451.909,4.62904e+07,1.60235e-05,0.328585,1.14105e+07,0.837505,0.888199,0.59778
167.034,688.412,1.43986e+08,1.87498e-05,-4.14506,1.94207e+07,0.807935,0.891038,0.719466
167.034,406.699,1.75482e+07,2.88029e-05,0.0784706,470683,0.809989,0.858869,0.830693
167.058,310.919,3.95364e+07,1.93217e-05,-2.40708,4.43966e+06,0.833588,0.977168,0.743478
167.058,459.234,4.67026e+06,2.12243e-05,0.0300271,29012.1,0.839968,0.978553,0.850608
167.058,373.612,1.51789e+08,1.3538e-05,1.62363,5.77735e+07,0.839768,0.949217,0.452792
105.046,155.121,1.88913e+07,1.45646e-05,0.369152,2.68916e+06,0.830036,0.603669,0.711457
167.154,683.021,2.83008e+08,1.03842e-05,-2.32895,4.12309e+07,0.8303,0.970532,0.707868
167.154,528.821,5.55626e+07,3.41456e-05,0.047621,538936,0.813025,0.991741,0.847274
167.154,425.465,5.53531e+07,2.18787e-05,0.333527,3.68316e+06,0.821258,0.995465,0.790995
167.154,629.743,1.34919e+08,1.22689e-05,1.10169,2.26654e+07,0.829166,0.988818,0.68376
167.837,432.092,1.35647e+08,8.71094e-06,0.562128,1.93159e+07,0.834814,0.970957,0.711403
167.994,236.659,2.28232e+07,2.73498e-05,-0.0413653,154472,0.804077,0.984074,0.850077
167.994,119.644,7.17398e+07,2.81894e-05,0.434306,5.26795e+06,0.821608,0.842974,0.783949
168.05,311.087,3.72389e+07,1.831e-05,-5.85889,3.84729e+06,0.827795,0.989613,0.752932
168.069,398.145,5.49919e+07,2.29591e-05,1.52325,8.1781e+06,0.820538,0.809227,0.70461
168.121,688.99,3.99747e+07,2.59578e-05,-7.45259,8.05832e+06,0.833736,0.932803,0.647108
168.138,694.783,1.3881e+08,2.47326e-05,-21.2887,4.49472e+07,0.822046,0.991341,0.51331
168.15,678.366,2.96907e+08,1.96765e-05,-10.703,8.34195e+07,0.833452,0.98945,0.559951
168.15,373.29,1.02523e+08,2.5201e-05,1.55935,1.07502e+07,0.828571,0.986479,0.751311
168.15,400.207,2.29406e+08,1.64197e-05,1.67275,2.81784e+07,0.832639,0.989278,0.732313
168.981,155.523,1.03785e+07,2.9953e-05,0.519476,1.6363e+06,0.823046,0.577329,0.694952
168.981,139.734,7.06574e+06,2.15438e-05,0.557666,899053,0.829992,0.898643,0.727621
169.097,128.791,7.97272e+07,2.5022e-05,0.509991,1.25538e+07,0.827511,0.96349,0.695172
169.134,700.729,1.24641e+08,1.67236e-05,-4.79847,2.76766e+07,0.828587,0.966118,0.624654
169.134,60.8141,8.97474e+07,2.17312e-05,-3.30114,1.92931e+07,0.81474,0.981448,0.632429
169.134,26.386,1.34896e+07,3.4908e-05,2.68625,4.42638e+06,0.806436,0.939325,0.508637
169.134,588.436,2.59968e+07,4.04688e-05,0.0507329,436567,0.829423,0.990706,0.840447
169.134,571.164,7.4439e+07,3.36965e-05,0.464065,9.9767e+06,0.829629,0.979592,0.720378
170.073,395.308,1.07328e+08,1.38484e-05,0.310183,1.17729e+07,0.830735,0.989134,0.746224
170.118,684.589,7.16457e+07,1.9087e-05,-9.20515,1.62997e+07,0.841305,0.858268,0.618661
170.118,98.9334,1.3026e+08,3.18085e-05,0.896947,1.86995e+07,0.820751,0.957151,0.710162
170.118,386.892,6.60727e+09,1.19155e-05,0.176351,5.41763e+08,0.834219,0.976053,0.775135
170.119,228.212,2.604e+07,1.88577e-05,-1.59229,3.4643e+06,0.823828,0.882272,0.721434
170.129,698.683,1.65207e+08,2.46557e-05,-3.14463,3.13733e+07,0.829274,0.988605,0.659891
170.129,196.174,1.90054e+07,3.84364e-05,-0.0754436,246807,0.839601,0.988347,0.844118
170.129,366.463,1.27981e+08,2.76894e-05,4.40894,5.08704e+07,0.827441,0.904015,0.435247
170.129,569.303,2.78411e+07,3.75848e-05,0.00238023,19281.7,0.825366,0.989679,0.855853
171.005,350.363,3.67267e+07,9.22375e-06,0.309604,8.02674e+06,0.830878,0.820896,0.628495
171.067,687.83,2.34686e+07,1.74934e-05,-23.2424,6.54023e+06,0.828956,0.913238,0.56245
171.066,355.708,8.61995e+07,1.06137e-05,0.417511,7.0243e+06,0.830646,0.963808,0.775658
171.103,686.952,1.9007e+07,2.22878e-05,-2.39161,8.47495e+06,0.84021,0.906781,0.38631
171.103,182.974,1.28814e+07,2.7965e-05,-0.334922,324554,0.839591,0.933339,0.832283
171.113,214.192,4.83032e+08,1.55623e-05,-6.28763,8.58555e+07,0.830683,0.988393,0.673157
171.113,694.059,6.59389e+08,1.13359e-05,-4.40944,6.25315e+07,0.833655,0.993106,0.761808
171.113,440.599,2.18898e+08,1.4459e-05,1.01189,3.45258e+07,0.8328,0.993102,0.694885
112.112,31.2029,5.14453e+07,6.26633e-06,1.04487,9.75619e+06,0.829153,0.891052,0.660176
171.139,833.636,591158,3.69501e-05,-0.034963,2644.79,0.823617,0.960265,0.852264
171.139,128.709,2.171e+07,1.04795e-05,0.54483,1.79105e+06,0.830374,0.876831,0.774614
171.835,696.22,1.97787e+08,1.67588e-05,-7.11509,7.46789e+07,0.831163,0.999031,0.455983
171.835,156.296,3.42127e+07,3.41418e-05,1.62127,8.77164e+06,0.815531,0.821022,0.586914
171.835,402.303,6.42656e+07,1.56226e-05,0.795029,9.97017e+06,0.825836,0.833693,0.697679
171.835,478.224,1.16382e+08,1.41864e-05,1.05614,2.16109e+07,0.827497,0.998943,0.664492
171.835,502.018,2.63202e+08,1.34117e-05,5.64018,1.14243e+08,0.826763,0.998942,0.398063
171.959,133.943,8.66175e+06,1.53929e-05,0.269349,1.72797e+06,0.824225,0.881994,0.649398
172.016,128.382,1.55238e+08,1.73944e-05,0.138383,6.78975e+06,0.836003,0.749981,0.813985
172.062,346.645,1.75397e+08,9.28909e-06,0.242413,1.22699e+07,0.829042,0.900499,0.787508
172.119,385.032,3.55051e+09,1.15428e-05,0.122185,1.51304e+08,0.833941,0.987011,0.815104
172.133,287.043,7.03178e+07,4.82974e-05,-0.0653306,570995,0.831744,0.994866,0.848785
172.133,206.366,5.74945e+08,2.51027e-05,-0.594178,2.57098e+07,0.838351,0.994381,0.813009
172.133,681.689,6.94201e+08,1.23888e-05,-7.92907,2.08832e+08,0.833884,0.994654,0.538253
172.133,398.946,8.90479e+07,2.35609e-05,0.00235554,224371,0.8179,0.993235,0.854121
172.133,626.059,8.73753e+07,2.91642e-05,0.00263665,135923,0.790778,0.993943,0.855035
172.133,610.998,1.17753e+08,1.65656e-05,0.439752,2.70519e+07,0.835281,0.995396,0.616211
172.143,130.718,3.64502e+06,1.45326e-05,1.46114,784175,0.797805,0.868264,0.632247
172.146,124.319,9.02551e+07,3.05777e-05,0.235684,1.76947e+07,0.784233,0.956722,0.653167
172.17,693.554,5.55271e+07,2.24519e-05,-1.86074,9.25844e+06,0.826911,0.965527,0.685122
172.843,431.988,1.00621e+08,2.24108e-05,0.328451,9.96324e+06,0.839743,0.754364,0.757434
172.992,537.345,2.9853e+08,9.52051e-06,0.590842,4.18418e+07,0.831564,0.930918,0.713807
172.992,594.173,8.04587e+07,1.4676e-05,0.639756,5.75441e+06,0.829497,0.970937,0.785907
173.009,735.822,1.76769e+06,5.05213e-05,-1.41404,93336.9,0.818405,0.926836,0.804908
173.031,251.802,5.83101e+07,7.67375e-06,-0.609765,2.45176e+06,0.833515,0.995957,0.815669
173.031,702.175,1.1955e+08,9.50223e-06,-9.9278,3.8353e+07,0.831843,0.996511,0.516547
173.031,374.355,2.05025e+07,2.61402e-05,0.200606,1.33002e+06,0.835297,0.996563,0.792695
173.046,395.245,6.77078e+07,1.38202e-05,1.1708,7.03912e+06,0.832926,0.991203,0.75225
173.082,687.881,1.83661e+07,1.88781e-05,-18.9145,6.12887e+06,0.842717,0.881918,0.502631
173.103,418.028,8.03923e+07,3.79806e-05,0.523295,4.37474e+06,0.820939,0.764435,0.803281
173.107,469.674,5.90589e+07,3.24761e-05,1.8178,1.62949e+07,0.836151,0.901864,0.565485
173.119,693.549,1.31683e+07,1.82742e-05,-4.97909,2.98497e+06,0.833858,0.762902,0.619568
173.128,679.804,4.68687e+07,2.55454e-05,-4.17447,8.3718e+06,0.837778,0.983732,0.672199
173.832,701.925,1.29985e+08,1.60881e-05,-0.547072,2.00567e+07,0.832117,0.999121,0.698586
173.832,667.085,2.56871e+08,1.21046e-05,-4.07485,1.0042e+08,0.833248,0.999296,0.442033
173.831,419.864,1.80519e+07,1.56358e-05,0.042918,513488,0.826992,0.870815,0.829103
173.832,442.811,6.67879e+07,2.73994e-05,0.524683,1.38926e+07,0.843329,0.997971,0.640066
173.832,481.756,8.24482e+07,1.54563e-05,0.600502,1.10366e+07,0.8319,0.998853,0.720554
173.832,502.533,1.52403e+08,8.58939e-06,0.766743,2.73007e+07,0.836544,0.998111,0.671641
173.894,510.269,3.38886e+07,2.11724e-05,0.74223,4.05312e+06,0.834751,0.976194,0.735743
173.995,537.457,2.07235e+07,2.79829e-05,0.219478,3.71671e+06,0.829295,0.655657,0.671409
174.013,127.514,4.32419e+07,1.80913e-05,0.335986,8.22354e+06,0.827543,0.975913,0.659593
174.031,247.601,1.52569e+07,6.55302e-05,-2.28535,1.53046e+06,0.801778,0.990502,0.756079
174.128,792.283,2.26443e+07,2.54685e-05,-1.72072,4.34655e+06,0.831585,0.974237,0.657655
174.149,539.967,1.56619e+07,1.67008e-05,0.0362451,147734,0.784437,0.976448,0.847529
174.829,675.071,1.67944e+09,7.50829e-06,-2.79223,2.14898e+08,0.846806,0.988415,0.726857
174.84,433.111,9.77257e+07,1.44051e-05,0.522309,9.75881e+06,0.834605,0.793048,0.756554
174.956,745.897,3.34354e+06,1.82216e-05,-1.33473,260470,0.8304,0.955068,0.779355
174.993,420.451,7.64163e+07,1.49407e-05,3.59626,1.59572e+07,0.834789,0.94218,0.639178
175.028,699.255,1.23303e+07,1.87983e-05,-4.05897,1.92852e+06,0.827743,0.985691,0.696312
175.028,253.261,2.15437e+07,2.28165e-05,-2.58426,1.69974e+06,0.828882,0.959619,0.77833
175.028,119.274,5.07312e+06,3.65869e-05,0.777745,1.13925e+06,0.831517,0.984731,0.621889
175.045,694.569,1.19157e+08,1.98962e-05,-6.70464,4.98781e+07,0.832658,0.95566,0.413631
175.045,535.018,7.57565e+07,2.6578e-05,2.15589,1.16114e+07,0.827351,0.933097,0.699695
175.052,372.565,2.1154e+07,2.11865e-05,0.360092,1.4927e+06,0.833969,0.986233,0.786886
175.088,685.89,7.72495e+07,2.7345e-05,-7.02805,1.01532e+07,0.841047,0.851954,0.723147
175.144,617.371,2.2025e+07,2.98145e-05,0.0888437,784654,0.842704,0.850016,0.822036
175.829,690.981,1.53868e+08,1.14422e-05,-20.2085,7.6708e+07,0.830748,0.919276,0.33602
175.829,105.145,3.46723e+06,3.61515e-05,0.885402,448077,0.822955,0.867546,0.725498
